Node, 26, Inst_Other, 7, "  %5 = alloca double, align 8", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 20, -1
Node, 27, Inst_Other, 8, "  store double %0, double* %3, align 8", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 59, -1
Node, 28, Inst_Other, 10, "  store double %1, double* %4, align 8", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 0, -1
Node, 29, Inst_Other, 13, "  store double 2.500000e-01, double* %5, align 8, !dbg !29", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 24, -1
Node, 30, Inst_Other, 14, "  %6 = load double, double* %3, align 8, !dbg !30", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 26, -1
Node, 31, Inst_Other, 15, "  %7 = load double, double* %4, align 8, !dbg !31", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 26, -1
Node, 32, Inst_Other, 40, "  %2 = load double, double* @get_b.b, align 8, !dbg !24", 76, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 50, -1
Node, 33, Inst_Other, 16, "  %8 = fadd double %6, %7, !dbg !32", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 26, -1
Node, 34, Inst_Other, 17, "  %9 = fmul double 2.500000e-01, %8, !dbg !33", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 26, -1
Node, 35, Inst_Other, 18, "  %10 = load double, double* @calc_ewma.c, align 8, !dbg !34", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 26, -1
Node, 36, Inst_Other, 19, "  %11 = fmul double 7.500000e-01, %10, !dbg !35", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 26, -1
Node, 37, Inst_Other, 20, "  %12 = fadd double %9, %11, !dbg !36", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 26, -1
Node, 38, Inst_Other, 21, "  store double %12, double* @calc_ewma.c, align 8, !dbg !37", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 26, -1
Node, 39, Inst_Other, 22, "  %13 = load double, double* @calc_ewma.c, align 8, !dbg !38", 74, na, na, /home/rbrotzman/conflict_analyzer/./tests/2021-08-18-13-40-21/example-1/example-1.mod.c, 27, -1
