Domain assignments for functions:
 ASSIGN   : 83 FunctionEntry [purple_E]::PurpleOrangeConstructable
 ASSIGN   : 84 FunctionEntry [purple_E]::PurpleOrangeCallable
 ASSIGN   : 85 FunctionEntry [purple_E]::PurpleOrangeConstructable
 ASSIGN   : 86 Param         [orange_E]::OrangeShareable
 ASSIGN   : 87 Param         [orange_E]::OrangeShareable
 ASSIGN   : 88 Param         [orange_E]::OrangeShareable
 ASSIGN   : 89 Param         [orange_E]::OrangeShareable
 ASSIGN   : 90 Param         [orange_E]::OrangeShareable
 ASSIGN   : 91 Param         [orange_E]::OrangeShareable
 ASSIGN   : 92 Param         [orange_E]::OrangeShareable
 ASSIGN   : 93 Param         [orange_E]::OrangeShareable
 ASSIGN   : 94 Param         [orange_E]::OrangeShareable
 ASSIGN   : 95 Param         [orange_E]::OrangeShareable
=======================================
Assignments for classes:
=======================================
 Class : com__peratonlabs__closure__tests__Parent -> purple_E
 Class : com__peratonlabs__closure__tests__Test -> orange_E
 Class : com__peratonlabs__closure__tests__Child -> purple_E
Cross-domain cut:
 XDCALL   : 9:OrangeShareable --[orange_E]--||-->[purple_E]-- 83:PurpleOrangeConstructable
 XDCALL   : 10:OrangeShareable --[orange_E]--||-->[purple_E]-- 84:PurpleOrangeCallable
----------
==========
